Drug	Protein
11504295	P07550
11504295	P11712
11504295	P10632
10184665	P07550
132999	Q9UL51
132999	P08684
5411	P21817
5411	Q92736
5411	P35498
5411	Q9Y5Y9
5411	Q9UI33
5411	Q99250
5411	Q9NY46
5411	P35499
5411	Q14524
5411	Q01118
5411	Q9UQD0
5411	Q15858
3314	P03372
3314	Q92731
3314	P10275
3314	Q8NET8
24856	P02768
10767	P35498
10767	Q9Y5Y9
10767	Q9UI33
10767	Q99250
10767	Q9NY46
10767	P35499
10767	Q14524
10767	Q01118
10767	Q9UQD0
10767	Q15858
5573	P35372
5573	Q13936
5573	Q01668
5573	O60840
5573	Q13698
5573	Q02641
5573	Q08289
5573	P54284
5573	O00305
5573	O00555
5573	Q12791
5573	Q16558
5573	Q9Y691
5573	Q9NPA1
5573	Q86W47
5573	O15554
5573	Q92952
5573	Q9H2S1
5573	Q9UGI6
5573	O43497
5573	O95180
5573	Q9P0X4
5573	P11229
5573	P08172
5573	P20309
5573	P08173
40704	Q13698
40704	P08684
162955	P04150
162955	Q92769
9913	P39023
9913	Q13423
9913	P04406
9913	P50213
9913	Q02218
9913	P40926
54708735	P0A7V3
54708735	P0A7W7
54708735	P0A7U3
54708735	P0AG59
54708735	P02359
54708735	P02768
11954369	P12429
11954369	P04150
11954369	P08684
11954369	P20815
7187	P04040
7187	O75715
7187	P07203
7187	P18283
7187	P22352
7187	P59796
7187	Q96SL4
7187	P36969
7187	Q8TED1
7187	Q96A70
7187	P17252
7187	P05771
7187	Q05655
7187	Q02156
7187	P05129
7187	P41743
7187	Q04759
7187	Q05513
7187	P08294
7187	P00441
7187	P04179
3086401	P14416
3086401	P21728
3086401	P21918
16129681	P30872
16129681	P30874
16129681	P32745
16129681	P31391
16129681	P35346
16129681	P08684
16129681	P08183
5277135	Q7ZJM1
5277135	P08684
5277135	P22309
25154714	Q5L478
25154714	P20815
25154714	P08684
25154714	Q9HB55
25154714	P24462
25154714	P08183
25154714	Q9Y6L6
25154714	Q9NPD5
25154714	Q9UNQ0
23668193	P69905
23668193	P68871
23668193	P02144
23668193	P69905
23668193	P68871
56955933	P48448
56955933	P04040
5311454	P14867
5311454	P47869
5311454	P34903
5311454	P48169
5311454	P31644
5311454	Q16445
5311454	P18505
5311454	P47870
5311454	P28472
5311454	O14764
5311454	P78334
5311454	Q8N1C3
5311454	P18507
5311454	Q99928
5311454	O00591
5311454	Q9UN88
5311454	P00338
5311454	P07195
5311454	P33261
5311454	P10635
5311454	P08684
5311454	P05177
5311454	P11712
179344	Q99571
1548942	Q8NER1
1548942	P05177
1548942	P33261
1548942	P11712
1548942	P05181
6104	Q08828
6104	Q08462
6104	O95622
68861	P06401
68861	P10275
68861	P08684
9949848	P06401
9949848	P08684
9949848	P02768
9949848	P04278
9949848	P08185
11978813	P08908
11978813	P14416
11978813	P28223
11978813	P18825
11978813	P35368
6452300	P06213
23978	P05067
23978	P23526
23978	P62807
23978	P04406
23978	P15531
23978	P10412
23978	Q06830
23978	P05109
23978	P08865
23978	P63261
23978	P06733
23978	P68104
23978	P05787
23978	P07237
23978	P30101
23978	P10809
23978	P48723
23978	P11021
23978	P14625
23978	P02787
23978	Q08288
23978	P15880
23978	Q07955
23978	P22626
23978	P31943
23978	P31942
23978	P61987
23978	P14866
23978	P23246
23978	Q15428
23978	P63244
23978	P12814
23978	Q03154
23978	P09525
23978	P08758
23978	P27797
23978	P14618
23978	P14550
23978	P00387
23978	P00390
23978	P29401
23978	P32119
23978	P30041
23978	P62937
23978	P11142
23978	P07900
23978	Q15185
23978	P31948
23978	Q96RE1
23978	P56537
23978	P60842
23978	P06744
23978	P00338
23978	P00558
23978	Q13748
23978	P07437
23978	P23528
23978	P31946
23978	P17174
23978	P48637
23978	P51858
23978	P50213
23978	O00299
23978	Q06323
23978	P30086
23978	P18669
23978	P43487
23978	O60701
23978	P61769
23978	O75880
23978	F7VJQ1
23978	P23415
23978	P42858
23978	Q96FI4
23978	Q969S2
23978	Q6MZM0
23978	P05121
23978	P29034
23978	P26447
23978	P37840
23978	P23560
23978	Q99497
23978	P10997
23978	Q9UHF0
23978	P04217
23978	P43652
23978	P01019
23978	P02765
23978	P02743
23978	P02647
23978	P02652
23978	P06727
23978	Q0VD83
23978	P02655
23978	P02656
23978	P05090
23978	P02649
23978	P02749
23978	P25311
23978	P02747
23978	P09871
23978	P01024
23978	P0C0L5
23978	P04003
23978	P01031
23978	P07358
23978	P02748
23978	P08603
23978	P05156
23978	P05452
23978	P10909
23978	P00734
23978	Q07021
23978	P06396
23978	P69905
23978	P68871
23978	P45973
23978	P00739
23978	P35858
23978	P01857
23978	P01861
23978	P01619
23978	P15814
23978	P19823
23978	P01042
23978	P04264
23978	P13645
23978	P35908
23978	P35527
23978	P02750
23978	P51884
23978	Q96PD5
23978	P00747
23978	P27169
23978	P02775
23978	P01009
23978	P29622
23978	P08185
23978	P05543
23978	P01008
23978	P05546
23978	P36955
23978	P08697
23978	P05155
23978	P02766
23978	P04004
23978	P51693
23978	P00441
23978	P19801
23978	P28300
23978	P00395
23978	P14679
23978	P09172
23978	P19021
23978	P21397
23978	P03950
23978	P04156
23978	O15431
23978	P49281
23978	Q04656
23978	P35670
23978	O15432
23978	P02768
23978	P01023
23978	P00450
23978	O00244
23978	O14618
23978	Q14061
23978	Q9BQS7
23978	P12259
23978	P00451
23978	Q14872
24014	P04070
24014	P04080
11431716	Q9Y6L6
11431716	Q9NPD5
123801	P02768
977	P00395
977	Q9Y5S8
977	P68871
977	P69905
9833444	Q9NPD5
24775005	Q99835
24775005	P08684
24877	P02792
24877	P69905
24877	P68871
11501341	P05067
11501341	P51589
11501341	P78329
24822371	P05067
15950376	P05067
6224	Q9BQT8
6224	Q13183
6224	Q86YT5
6224	P53007
131704316	P08183
22617237	P08183
22617237	P33527
3307	P25105
3307	P14867
3307	P47869
3307	P34903
3307	P48169
3307	P31644
3307	Q16445
3307	P18505
3307	P47870
3307	P28472
3307	O14764
3307	P78334
3307	Q8N1C3
3307	P18507
3307	Q99928
3307	O00591
3307	Q9UN88
3307	P14867
3307	P47869
3307	P34903
3307	P31644
3307	Q8N1C3
3307	P18507
3307	Q99928
5284550	P08908
5284550	P28223
5284550	P35367
5284550	P11229
5284550	P08172
5284550	P20309
5284550	P08173
5284550	P08912
5284550	P08913
5284550	P18089
5284550	P18825
5284550	P35348
5284550	P35368
5284550	P25100
5284550	P23975
5284550	P31645
621174	P35372
621174	P41145
621174	P41143
621174	P08684
621174	P10635
56640146	P87764
56640146	P10632
56640146	P08684
56640146	P10635
56640146	P22309
56640146	Q9UNQ0
56640146	Q2M3G0
56640146	P08183
5666	P23975
5666	P05177
4500	P31645
40589	P35348
40589	P35368
40589	P25100
40589	P08913
40589	P18089
40589	P18825
40589	P14416
40589	P11229
40589	P08172
40589	P20309
40589	P08173
40589	P08912
40589	P28223
40589	P28335
40589	P31645
40589	P23975
40589	Q01959
20055414	P28223
20055414	P28335
20055414	P35348
20055414	P35368
20055414	P25100
20055414	P08913
20055414	P18089
20055414	P18825
20055414	P35367
20055414	P31645
20055414	P10635
20055414	P08684
20055414	P02768
9826451	P37231
9826451	Q9Y6L6
9826451	Q9UIG8
9826451	P08183
204109	P08684
204109	P10632
3055168	P08684
3055168	P10632
2750	P37231
2750	P08684
2750	P10632
2765	P35348
2765	P35368
2765	P25100
2765	P08913
2765	P18089
2765	P18825
7172	P35348
7172	P35368
7172	P25100
2239	P08588
2239	P07550
2239	P35348
2239	P35368
2239	P25100
2239	P10635
2239	P02768
2239	P02763
4260	P35348
4260	P35368
4260	P25100
4260	P08913
4260	P18089
4260	P18825
4260	P06276
10993014	P14416
10993014	P35462
10993014	Q9UE69
5311356	P35372
5311356	P41145
5311356	P41143
6438378	P34995
6438378	P43116
6438378	P43115
6438378	P35408
3965	P35354
3965	P23219
3965	P16152
39912	P35354
39912	P23219
39912	P10415
39912	P07204
39912	P00750
39912	P12104
39912	P37231
39912	P13569
39912	P46059
39912	Q07869
39912	P07359
39912	P31151
39912	P11712
39912	P10632
39912	O15439
39912	P33527
39912	P46721
39912	Q4U2R8
39912	Q8TCC7
39912	Q9NSA0
39912	O94956
39912	P08183
39912	P02768
667550	P23219
667550	P35354
667550	P23219
667550	P35354
65679	P23219
65679	P35354
610479	P23219
610479	P35354
208910	P35354
47528	O60706
6918055	P01375
6918055	P05231
6918055	P08700
6918055	P17948
6918055	P01138
6918055	P09619
6918055	P07900
6918055	P08238
6918055	P00441
6918055	P09601
6918055	P04179
6918055	P30711
6918055	P07203
6918055	Q06830
6918055	P30044
125564	P14416
125564	P35462
125564	P28223
125564	P08684
125564	P02768
15387	P14416
15387	P10635
5736	P21728
5736	P21918
5736	P14416
5736	P28223
5736	P50406
5736	P34969
5736	P23975
5736	P31645
5736	P04798
5736	P05177
5736	P08684
5736	P20815
5736	P20813
5736	P33261
443869	Q13936
443869	P08684
443869	P20815
443869	P24462
443869	Q9HB55
2225	Q13936
2225	Q01668
2225	O60840
2225	Q13698
2225	P35348
2225	P35368
2225	P25100
2225	P08913
2225	P18089
2225	P18825
2225	P02768
2225	P02763
65948	Q02641
65948	P08684
656668	Q13936
656668	Q01668
656668	O60840
656668	Q13698
656668	Q02641
656668	Q08289
656668	P54284
656668	O00305
656668	O00555
656668	Q00975
656668	O43497
656668	O95180
656668	Q9P0X4
656668	P08684
656668	P20815
5282138	Q00975
5282138	Q13936
5282138	Q01668
5282138	O60840
5282138	Q13698
5282138	Q02641
5282138	Q08289
5282138	P54284
5282138	O00305
5282138	O00555
5282138	P08684
51701	P08684
119171	Q9P0X4
119171	Q13936
119171	P08684
5311217	Q13936
5311217	Q01668
5311217	O60840
5311217	Q13698
5311217	Q02641
5311217	Q08289
5311217	P54284
5311217	O00305
5311217	O00555
5311217	P08684
5311217	P02768
5311217	P02763
9822750	Q13936
9822750	Q01668
9822750	P29474
9822750	P35228
9822750	P08684
9822750	P08183
9822750	Q12908
9822750	O76082
9822750	P02768
4008	Q13936
4008	Q01668
4008	O60840
4008	Q13698
4008	Q02641
4008	Q08289
4008	P54284
4008	O00305
4008	O00555
4008	O43497
4008	O95180
4008	Q9P0X4
4008	P11712
4008	P10635
4008	P04798
4008	P20813
4008	P33261
4008	P08684
60602	P35348
60602	P08684
60602	P08183
89767	P08684
6099	P33402
6099	P29475
6099	P22310
6099	O60656
6099	P05177
6099	P20813
6099	P10632
6099	P11712
6099	P33261
6099	P08684
6099	P20815
6099	P30043
6099	P10635
6099	P08183
6099	O15244
6099	Q86VL8
6099	Q96FL8
6099	P02768
4810	P08913
4810	Q9Y2I1
68802	P21397
68802	P08908
68802	P08913
68802	P21397
34521	P21397
34521	P21397
5386	P04818
5386	P11509
5386	P05543
54679224	Q12882
6433090	P11229
6433090	P08172
6433090	P20309
6433090	P08684
6433090	P22310
6433090	P02768
6433090	P02763
131704317	P43220
999	P23141
5281915	P56181
5281915	P31040
5281915	P04035
5281915	P08183
5281915	P01130
5281915	P98155
11250029	P35372
11250029	P41143
11250029	P41145
11250029	Q9Y6L6
11250029	Q92887
11250029	Q8TCC7
50942	Q8IW54
50942	P29274
50942	P07550
50942	P05177
6917864	P04926
6917864	Q9UNQ0
6917864	P08183
6917864	Q9Y6L6
6917864	Q8TCC7
6917864	P02768
118987133	O25926
16760302	P22309
9870652	P30556
9870652	Q9Y6L6
9870652	Q9UNQ0
16678941	P13569
16678941	P08684
16678941	P20813
16678941	P10632
16678941	P11712
16678941	P33261
16678941	P08183
16678941	P02768
5353788	P33402
5353788	O76074
5531	P09619
5531	P54750
5531	Q01064
5531	Q14123
5531	Q9Y233
5531	P27815
5531	Q07343
5531	Q08493
5531	Q08499
5531	Q9NP56
5531	O00408
5531	Q14432
5531	Q13370
5531	O76074
5531	P51160
5531	Q9HCR9
5531	Q13946
5531	O60658
5531	O95263
5531	O76083
5531	P16499
5531	P35913
72106	P09917
72106	P35354
72106	Q15722
72106	P21731
72106	P09917
72106	P35354
72106	O60656
4830	P14416
4830	P28223
4830	P35348
4830	P35368
4830	P25100
4830	P21917
4830	P21728
4830	P35462
4830	P41595
4830	P08913
68865	P23219
68865	P35354
68865	Q8NER1
68865	P21554
68865	P06276
68870	P42261
68870	P35372
68870	P08908
68870	P35462
68870	P08684
108000	P46098
108000	P05177
10311306	P25103
10311306	P08684
10311306	Q9UNQ0
10311306	P08183
9811834	P08473
9811834	Q9Y6L6
9811834	Q9NPD5
48229	P23219
48229	P35354
48229	P51800
48229	P23219
48229	P35354
54767916	Q5L478
54767916	P10632
54767916	P22309
54767916	P08183
54767916	Q9UNQ0
68498031	B0B3C9
68498031	P08684
68498031	P20815
68498031	P22309
68498031	Q9UNQ0
68498031	P08183
68498031	Q9Y6L6
68498031	Q9NPD5
31553	P10632
31553	Q4U2R8
31553	Q9Y6L6
31553	Q9NPD5
31553	O94956
9574768	Q72547
9574768	Q3MS49
9574768	I6TLU5
9574768	P10619
9574768	P23141
9574768	P08183
9574768	O15439
9574768	Q4U2R8
9574768	Q8TCC7
9574768	Q9UNQ0
9574768	Q9Y6L6
9574768	Q9NPD5
9574768	P02768
6852391	P20309
6852391	P08172
5205	P08913
5205	P18089
5205	P18825
5205	P08908
5205	P28222
5205	P28221
5205	P28566
5205	P30939
5205	P28223
5205	P41595
5205	P28335
5205	P46098
5205	O95264
5205	Q8WXA8
5205	Q70Z44
5205	A5X5Y0
5205	Q13639
5205	P50406
5205	P34969
25242512	P08684
5282322	P08684
130313	P00807
5235	Q9UHY7
5235	A0A448RWU9
5235	B3WCW7
5235	A3CMA7
5235	A0A1C7C740
119432	Q8N159
119432	Q9UBD6
104747	Q12882
104747	P04818
104747	P11509
104747	Q9Y694
104747	Q99808
104747	Q14542
104747	O00337
104747	O43868
104747	Q9HAS3
71496458	P00533
71496458	P08684
71496458	P05177
71496458	P08183
71496458	Q9UNQ0
8555	P00734
8555	P08709
8555	P00740
8555	P00742
8555	P04070
8555	P38435
8555	P07225
8555	Q9BQB6
8555	P16435
5241	P55073
5241	P02768
443130	P05186
443130	P29972
443130	P53985
443130	P19827
443130	P35558
5611	P08236
6843	P35498
6843	Q9Y5Y9
6843	Q9UI33
6843	Q99250
6843	Q9NY46
6843	P35499
6843	Q14524
6843	Q01118
6843	Q9UQD0
6843	Q15858
6843	P23141
6323266	P19971
6323266	O15244
6323266	Q96FL8
4886	P35498
4886	Q9Y5Y9
4886	Q9UI33
4886	Q99250
4886	Q9NY46
4886	P35499
4886	Q14524
4886	Q01118
4886	Q9UQD0
4886	Q15858
6806	P02768
2365	P02768
60657	P08588
60657	P10635
11967809	O75874
11967809	Q92887
11967809	O95342
4542	P06401
4542	P18405
4542	P10275
4542	P08684
4542	P11511
517045	Q9NR19
134717	Q05586
134717	Q12879
134717	Q13224
134717	Q14957
134717	O15399
134717	Q8TCU5
134717	O60391
516900	Q92911
516900	P02768
638678	P34981
23672064	Q8WUM9
23672064	Q08357
23672064	Q06495
23672064	O95436
23672064	Q8N130
10340	P00915
10340	P00918
10340	P22748
10340	Q16790
753	Q03181
753	Q9NZK7
753	Q9NPH2
753	P00325
753	Q14643
753	P09466
753	P17050
753	P84077
753	O43252
753	P23367
753	P69924
753	P17802
753	O14717
753	O43708
753	P00352
753	P05181
753	O14520
753	O43315
753	P0AER0
24436	P00918
24436	P00915
5462501	P12821
5462501	P46663
71357	P05023
71357	P54710
71357	P05026
71357	P14415
71357	P54709
71357	Q13733
71357	P50993
71357	P13637
11029	Q05586
11029	Q12879
11029	Q13224
11029	Q14957
11029	O15399
11029	Q8TCU5
11029	O60391
11029	Q9BX84
11029	Q96GZ6
11029	Q9H8M5
11029	Q96QT4
5284514	P35367
2682	P14550
5362485	P10696
5362485	P05186
5362485	P05186
5362485	P32418
5362485	Q9P0X4
68614	P19367
68614	P14672
68614	P11168
68614	P11166
68614	P11169
68614	Q9NRM0
68614	P22732
68614	Q9UGQ3
68614	Q6PXP3
68614	Q9NY64
68614	O95528
68614	Q9BYW1
68614	Q8TD20
636363	Q8KT33
11457650	Q8KT33
9015	P08263
76968835	P02792
76968835	P69905
76968835	P68871
785	P14679
785	P02768
26042	Q9UEW3
56840904	P23975
5456	P21283
5281070	P35367
5281070	P10635
5281070	P08684
5281070	O15245
5281070	O15244
25183872	P08684
25183872	P05177
25183872	P20813
25183872	P10632
25183872	P10635
25183872	P33261
25183872	P11712
36604	P11086
8361	P23219
8361	P35354
25213	P23219
25213	P35354
24012	P00367
5054	P07202
24434	Q12809
24434	P71278
24434	P15941
784	P04040
784	P07203
13136	P41180
13136	P27797
13136	Q99828
13136	O75340
13136	P30626
13136	Q99653
13136	P09486
13136	P27824
13136	P35556
13136	P04271
13136	O14958
13136	Q15493
13136	Q9UBV8
13136	P06703
13136	P13693
13136	O75838
13136	Q99584
13136	P31415
13136	Q02818
13136	P80303
13136	P0DP23
13136	Q75N90
13136	P28676
13136	Q9ULU8
13136	P0DP24
13136	P0DP25
13136	Q96FQ6
13136	P22676
13136	Q13938
13136	Q86UW7
13136	Q96L12
13136	Q9ULB1
13136	P62166
13136	Q9H1D0
13136	P32418
13136	Q9NQA5
13136	P21817
13136	Q92736
13136	Q9P0L9
13136	Q15413
13136	Q7Z443
13136	Q8NEC5
13136	Q13936
13136	O00555
13136	O43497
13136	Q15878
13136	P05937
13136	P29377
13136	P02768
516893	P55011
516893	Q13621
2723	P22309
1091	P49908
22644374	Q9UEW3
164827	P02768
164827	P00450
6326970	Q96I15
6326970	P00390
6326970	Q16881
23976	P00167
23976	P02787
2482	Q06432
2482	Q9Y698
2482	O60359
2482	Q9UBN1
2482	Q9UF02
2482	Q9BXT2
2482	P62955
2482	Q8WXS5
2482	P54289
2482	Q9NY47
2482	Q8IZS8
2482	Q7Z3S7
2482	Q13936
2482	Q01668
2482	O60840
2482	Q13698
2482	Q02641
2482	Q08289
2482	P54284
2482	O00305
2482	Q00975
2482	O00555
2482	Q15878
2482	O43497
2482	O95180
2482	Q9P0X4
2482	P48048
2482	P78508
2482	Q14654
2482	Q14500
2482	Q9UNX9
2482	Q99712
2482	Q15842
2482	O75762
2482	Q9HBA0
2482	P06276
2482	P02763
2482	P02768
7547	Q6GI75
7547	P04798
7547	Q16678
708857	Q9HC97
708857	P11229
708857	Q02928
2202	P35908
2202	Q9UQF2
2202	Q99456
7077	P70174
2562	Q99720
2562	Q12809
2562	P35498
2562	Q9Y5Y9
2562	Q9UI33
2562	Q99250
2562	Q9NY46
2562	P35499
2562	Q14524
2562	Q01118
2562	Q9UQD0
2562	Q15858
2562	P41145
2562	P35372
440936	P14679
440936	P02768
7019255	P06401
7019255	P10275
7019255	Q92731
7019255	P03372
5457	P35367
5457	P11229
5457	P08172
5457	P20309
5457	P08173
5457	P08912
3610	P11387
3610	P21980
3610	P14679
444412	Q99707
444412	Q96NT5
444412	P41440
6880	P23219
6880	P35354
24456	P41180
24456	P27797
24456	Q99828
24456	O75340
24456	P30626
24456	Q99653
24456	P09486
24456	P27824
24456	P35556
24456	P04271
24456	O14958
24456	Q15493
24456	Q9UBV8
24456	P06703
24456	P13693
24456	O75838
24456	Q99584
24456	P31415
24456	Q02818
24456	P80303
24456	P0DP23
24456	Q75N90
24456	P28676
24456	Q9ULU8
24456	P0DP24
24456	P0DP25
24456	Q96FQ6
24456	P22676
24456	Q13938
24456	Q86UW7
24456	Q96L12
24456	Q9ULB1
24456	P62166
24456	Q8WUM9
24456	Q08357
24456	Q06495
24456	O95436
24456	Q8N130
24456	Q9H1D0
24456	P32418
24456	Q9NQA5
24456	P21817
24456	Q92736
24456	Q9P0L9
24456	Q15413
24456	Q7Z443
24456	Q8NEC5
24456	Q13936
24456	O00555
24456	O43497
24456	Q15878
24456	P05937
24456	P29377
24456	P02768
460	P02768
9913767	P43119
9913767	P23141
9913767	Q9Y6L6
9913767	Q9NPD5
9913767	P08183
49806720	Q9UM73
49806720	P08684
49806720	Q9UNQ0
49806720	P08183
54676478	P08684
5284529	P02919
5284529	P00807
5977	Q12809
86418	Q494W8
86418	P20813
86418	P10635
86418	P05181
86418	P08684
56208	P05177
1140	P05181
1140	P20813
1140	P10632
1140	P05177
1140	P04798
53465279	Q96S37
53465279	Q9NSA0
53465279	P11712
53465279	P08684
71661251	Q5L478
71661251	P08684
71661251	P20815
71661251	P24462
71661251	Q9HB55
71661251	P08183
44603531	B0B3C9
44603531	P08684
44603531	P08183
44603531	Q9Y6L6
44603531	Q9NPD5
44603531	P02768
44603531	P02763
5282430	P35869
5282430	P35348
5282430	P35368
5282430	P25100
5282430	P08913
5282430	P18089
5282430	P18825
49846579	P10415
49846579	P08684
49846579	P08183
49846579	Q9UNQ0
49846579	Q9Y6L6
9915886	P14867
9915886	P47869
9915886	P34903
9915886	P48169
9915886	P31644
9915886	Q16445
9915886	P18505
9915886	P47870
9915886	P28472
9915886	O14764
9915886	P78334
9915886	Q8N1C3
9915886	P18507
9915886	Q99928
9915886	O00591
9915886	Q9UN88
9915886	P23415
9915886	O14788
16076883	P26663
16076883	Q9Y6L6
16076883	Q9NPD5
16076883	O94956
16076883	P08183
281	P02144
16684434	Q99707
16684434	Q9UPY5
16684434	P54710
16684434	P00390
16684434	P07203
16684434	P04179
16684434	Q14643
16684434	P02768
185460	P35367
185460	Q2M3G0
185460	P46721
185460	O94956
149436	P0A827
11965427	P20701
11965427	P11712
11965427	P46721
11965427	O94956
67683363	Q5L478
67683363	P20813
67683363	P10632
67683363	P08684
67683363	P08183
67683363	Q9UNQ0
67683363	Q9Y6L6
67683363	Q9NPD5
67683363	O94956
133017	P25105
133017	P35367
27812	P04278
27812	P06401
27812	P04150
27812	P10275
27812	P30968
27812	P03372
27812	P08684
443380	P08473
11001318	P02766
11001318	Q9UNQ0
11001318	Q4U2R8
11001318	Q8TCC7
51039094	P04626
51039094	P21860
51039094	P10632
51039094	P08684
51039094	P04626
51039094	Q9UNQ0
51039094	P08183
51039094	O15244
51039094	Q96FL8
51039094	Q86VL8
9941379	Q01726
9941379	P32245
9941379	P41968
9941379	P33032
9941379	Q01718
11156438	P43088
11156438	Q6LAP9
11156438	O94956
969516	P37231
969516	P11473
969516	O15440
969516	P16152
969516	P09211
969516	P10635
969516	P08183
91469	Q92731
91469	P04278
10445549	Q05318
69286	P02768
10127622	Q02750
10127622	P36507
10127622	P08183
10127622	Q9UNQ0
10127622	P02768
10127622	P02763
54732242	P35372
54732242	P41143
54732242	P41145
54732242	P08684
54732242	P35503
54732242	Q2M3G0
23649245	P29371
6918486	P63098
6918486	Q96LZ3
6918486	P49069
6918486	P08684
6918486	P08183
656665	P46098
11993702	P32245
71226662	Q06187
71226662	P02768
71226662	P02763
46199646	P13569
46199646	P20815
46199646	P08684
46199646	P08183
46199646	Q9UNQ0
50922675	P15056
50922675	P24385
50922675	P08684
50922675	P33261
50922675	P10635
11253490	P27487
46196517	P36544
44631912	P11802
44631912	Q00534
44631912	P08684
71300933	P00533
71300933	P07437
11610526	P30939
11610526	P10635
11610526	P08183
11610526	Q9UNQ0
11610526	O15245
11610526	Q96FL8
11610526	Q86VL8
22024915	P00533
22024915	P08684
22024915	P05177
22024915	P20815
68712	P08913
24856436	P30291
10052040	P21554
5311051	P08684
5311051	P20815
54713659	Q7ZJM1
54713659	O60656
54713659	P22309
54713659	Q4U2R8
54713659	Q8TCC7
54713659	P08183
54713659	Q9UNQ0
54713659	P02768
22524140	P17252
22524140	Q02156
22524140	Q14790
22524140	Q15139
22524140	P42081
22524140	P35354
22524140	P24385
22524140	P01375
22524140	Q9Z1N9
22524140	P08684
93147	P21554
93147	P34972
93147	Q9Y2T6
93147	P08908
93147	Q9Y5S1
93147	Q7Z2W7
93147	O75762
5311037	P29274
5311037	P30542
5311037	P08183
5311037	Q9UNQ0
5311037	Q9Y6L6
5311037	Q9NPD5
5311037	Q4U2R8
5311037	P09086
